DATE,RATE
2014-08-31,0.917821
2014-08-30,0.917515
2014-08-29,0.915409
2014-08-28,0.915028
2014-08-27,0.917154
2014-08-26,0.915498
2014-08-25,0.916604
2014-08-24,0.913474
2014-08-23,0.913643
2014-08-22,0.911359
2014-08-21,0.912321
2014-08-20,0.908372
2014-08-19,0.905801
2014-08-18,0.903371
2014-08-17,0.903153
2014-08-16,0.903474
2014-08-15,0.906958
2014-08-14,0.907624
2014-08-13,0.907198
2014-08-12,0.906372
2014-08-11,0.90572
2014-08-10,0.905713
2014-08-09,0.906005
2014-08-08,0.909076
2014-08-07,0.907826
2014-08-06,0.908831
2014-08-05,0.906539
2014-08-04,0.905984
2014-08-03,0.90628
2014-08-02,0.906486
2014-08-01,0.908671
2014-07-31,0.907985
2014-07-30,0.90636
2014-07-29,0.904258
2014-07-28,0.904759
2014-07-27,0.904534
2014-07-26,0.904402
2014-07-25,0.902559
2014-07-24,0.902013
2014-07-23,0.901417
2014-07-22,0.898164
2014-07-21,0.895333
2014-07-20,0.895456
2014-07-19,0.898272
2014-07-18,0.897514
2014-07-17,0.897243
2014-07-16,0.895012
2014-07-15,0.891886
2014-07-14,0.892334
2014-07-13,0.892267
2014-07-12,0.892083
2014-07-11,0.89255
2014-07-10,0.89152
2014-07-09,0.893339
2014-07-08,0.893528
2014-07-07,0.894563
2014-07-06,0.894318
2014-07-05,0.893663
2014-07-04,0.892337
2014-07-03,0.8886
2014-07-02,0.887895
2014-07-01,0.887618
2014-06-30,0.890969
2014-06-29,0.891148
2014-06-28,0.891322
2014-06-27,0.893477
2014-06-26,0.893067
2014-06-25,0.894235
2014-06-24,0.894425
2014-06-23,0.895202
2014-06-22,0.894912
2014-06-21,0.894874
2014-06-20,0.894999
2014-06-19,0.896824
2014-06-18,0.899255
2014-06-17,0.897816
2014-06-16,0.900366
2014-06-15,0.899846
2014-06-14,0.899981
2014-06-13,0.898699
2014-06-12,0.899569
2014-06-11,0.898439
2014-06-10,0.896383
2014-06-09,0.893428
2014-06-08,0.893352
2014-06-07,0.894023
2014-06-06,0.892552
2014-06-05,0.897211
2014-06-04,0.89653
2014-06-03,0.897805
2014-06-02,0.895607
2014-06-01,0.895564
2014-05-31,0.895633
2014-05-30,0.897882
2014-05-29,0.89771
2014-05-28,0.896408
2014-05-27,0.895076
2014-05-26,0.895294
2014-05-25,0.895608
2014-05-24,0.895315
2014-05-23,0.893995
2014-05-22,0.893049
2014-05-21,0.891943
2014-05-20,0.892355
2014-05-19,0.892358
2014-05-18,0.892295
2014-05-17,0.892315
2014-05-16,0.89055
2014-05-15,0.889565
2014-05-14,0.889519
2014-05-13,0.887484
2014-05-12,0.886709
2014-05-11,0.885673
2014-05-10,0.884385
2014-05-09,0.879027
2014-05-08,0.876106
2014-05-07,0.874975
2014-05-06,0.877871
2014-05-05,0.877679
2014-05-04,0.878356
2014-05-03,0.878301
2014-05-02,0.879848
2014-05-01,0.880337
2014-04-30,0.883001
2014-04-29,0.880548
2014-04-28,0.881176
2014-04-27,0.881604
2014-04-26,0.881911
2014-04-25,0.882056
2014-04-24,0.883641
2014-04-23,0.884626
2014-04-22,0.884672
2014-04-21,0.883266
2014-04-20,0.8834
2014-04-19,0.882908
2014-04-18,0.882482
2014-04-17,0.881516
2014-04-16,0.879827
2014-04-15,0.879068
2014-04-14,0.877091
2014-04-13,0.875986
2014-04-12,0.876446
2014-04-11,0.877629
2014-04-10,0.880863
2014-04-09,0.884967
2014-04-08,0.888678
2014-04-07,0.892153
2014-04-06,0.892091
2014-04-05,0.891284
2014-04-04,0.889779
2014-04-03,0.886429
2014-04-02,0.883941
2014-04-01,0.884849
2014-03-31,0.887064
2014-03-29,0.886902
2014-03-28,0.88666
2014-03-27,0.886218
2014-03-26,0.884415
2014-03-25,0.882912
